item_id,title,genres,release_year,release_year_parse_status,item_idx
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,1984,parsed,1260
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,1978,parsed,1261
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,1984,parsed,1262
2118,"Dead Zone, The (1983)",Horror|Thriller,1983,parsed,1263
2119,Maximum Overdrive (1986),Horror,1986,parsed,1264
2120,Needful Things (1993),Drama|Horror,1993,parsed,1265
2121,Cujo (1983),Horror|Thriller,1983,parsed,1266
2122,Children of the Corn (1984),Horror|Thriller,1984,parsed,1267
2123,All Dogs Go to Heaven (1989),Animation|Children's,1989,parsed,1268
2124,"Addams Family, The (1991)",Comedy,1991,parsed,1269
2125,Ever After: A Cinderella Story (1998),Drama|Romance,1998,parsed,1270
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1998,parsed,1271
2130,Atlantic City (1980),Crime|Drama|Romance,1980,parsed,1272
2132,Who's Afraid of Virginia Woolf? (1966),Drama,1966,parsed,1273
2133,Adventures in Babysitting (1987),Adventure|Comedy,1987,parsed,1274
2134,Weird Science (1985),Comedy,1985,parsed,1275
2135,Doctor Dolittle (1967),Adventure|Musical,1967,parsed,1276
2136,"Nutty Professor, The (1963)",Comedy,1963,parsed,1277
2137,Charlotte's Web (1973),Animation|Children's,1973,parsed,1278
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,1978,parsed,1279
2139,"Secret of NIMH, The (1982)",Animation|Children's,1982,parsed,1280
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,1982,parsed,1281
2141,"American Tail, An (1986)",Animation|Children's|Comedy,1986,parsed,1282
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,1991,parsed,1283
2143,Legend (1985),Adventure|Fantasy|Romance,1985,parsed,1284
2144,Sixteen Candles (1984),Comedy,1984,parsed,1285
2145,Pretty in Pink (1986),Comedy|Drama|Romance,1986,parsed,1286
2146,St. Elmo's Fire (1985),Drama|Romance,1985,parsed,1287
2147,"Clan of the Cave Bear, The (1986)",Drama,1986,parsed,1288
2148,House (1986),Comedy|Horror,1986,parsed,1289
2149,House II: The Second Story (1987),Comedy|Horror,1987,parsed,1290
2150,"Gods Must Be Crazy, The (1980)",Comedy,1980,parsed,1291
2151,"Gods Must Be Crazy II, The (1989)",Comedy,1989,parsed,1292
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,1998,parsed,1293
2153,"Avengers, The (1998)",Action|Adventure,1998,parsed,1294
2154,How Stella Got Her Groove Back (1998),Drama|Romance,1998,parsed,1295
2155,"Slums of Beverly Hills, The (1998)",Comedy,1998,parsed,1296
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,1990,parsed,1297
2160,Rosemary's Baby (1968),Horror|Thriller,1968,parsed,1298
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,1984,parsed,1299
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,1990,parsed,1300
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,1980,parsed,1301
2165,Your Friends and Neighbors (1998),Drama,1998,parsed,1302
2166,Return to Paradise (1998),Drama|Romance,1998,parsed,1303
2167,Blade (1998),Action|Adventure|Horror,1998,parsed,1304
2168,Dance with Me (1998),Drama|Romance,1998,parsed,1305
2169,Dead Man on Campus (1998),Comedy,1998,parsed,1306
2170,Wrongfully Accused (1998),Action|Comedy,1998,parsed,1307
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,1998,parsed,1308
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,1988,parsed,1309
2174,Beetlejuice (1988),Comedy|Fantasy,1988,parsed,1310
2176,Rope (1948),Thriller,1948,parsed,1311
2177,Family Plot (1976),Comedy|Thriller,1976,parsed,1312
2178,Frenzy (1972),Thriller,1972,parsed,1313
2181,Marnie (1964),Thriller,1964,parsed,1314
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956,parsed,1315
2183,"Man Who Knew Too Much, The (1956)",Thriller,1956,parsed,1316
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,1955,parsed,1317
2186,Strangers on a Train (1951),Film-Noir|Thriller,1951,parsed,1318
2188,54 (1998),Drama,1998,parsed,1319
2193,Willow (1988),Action|Adventure|Fantasy,1988,parsed,1320
2194,"Untouchables, The (1987)",Action|Crime|Drama,1987,parsed,1321
2195,Dirty Work (1998),Comedy,1998,parsed,1322
2202,Lifeboat (1944),Drama|Thriller|War,1944,parsed,1323
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,1943,parsed,1324
2204,Saboteur (1942),Thriller,1942,parsed,1325
2206,Suspicion (1941),Mystery|Thriller,1941,parsed,1326
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,1938,parsed,1327
2212,"Man Who Knew Too Much, The (1934)",Thriller,1934,parsed,1328
2231,Rounders (1998),Crime|Drama,1998,parsed,1329
2232,Cube (1997),Sci-Fi|Thriller,1997,parsed,1330
2236,Simon Birch (1998),Drama,1998,parsed,1331
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,1976,parsed,1332
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975,parsed,1333
2240,My Bodyguard (1980),Drama,1980,parsed,1334
2241,Class (1983),Comedy,1983,parsed,1335
2243,Broadcast News (1987),Comedy|Drama|Romance,1987,parsed,1336
2245,Working Girl (1988),Comedy|Drama,1988,parsed,1337
2247,Married to the Mob (1988),Comedy,1988,parsed,1338
2248,Say Anything... (1989),Comedy|Drama|Romance,1989,parsed,1339
2249,My Blue Heaven (1990),Comedy,1990,parsed,1340
2250,Men Don't Leave (1990),Drama,1990,parsed,1341
2252,Hero (1992),Comedy|Drama,1992,parsed,1342
2253,Toys (1992),Action|Comedy|Fantasy,1992,parsed,1343
2255,Young Doctors in Love (1982),Comedy,1982,parsed,1344
2259,Blame It on Rio (1984),Comedy|Romance,1984,parsed,1345
2261,One Crazy Summer (1986),Comedy,1986,parsed,1346
2262,About Last Night... (1986),Comedy|Drama|Romance,1986,parsed,1347
2263,"Seventh Sign, The (1988)",Thriller,1988,parsed,1348
2264,We're No Angels (1989),Drama,1989,parsed,1349
2265,Nothing But Trouble (1991),Adventure|Comedy,1991,parsed,1350
2266,"Butcher's Wife, The (1991)",Comedy|Romance,1991,parsed,1351
2267,Mortal Thoughts (1991),Mystery|Thriller,1991,parsed,1352
2268,"Few Good Men, A (1992)",Crime|Drama,1992,parsed,1353
2269,Indecent Proposal (1993),Drama,1993,parsed,1354
2271,Permanent Midnight (1998),Drama,1998,parsed,1355
2272,One True Thing (1998),Drama,1998,parsed,1356
2273,Rush Hour (1998),Action|Thriller,1998,parsed,1357
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998,parsed,1358
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,1998,parsed,1359
2278,Ronin (1998),Action|Crime|Thriller,1998,parsed,1360
2279,Urban Legend (1998),Horror|Thriller,1998,parsed,1361
2280,Clay Pigeons (1998),Crime,1998,parsed,1362
2282,Pecker (1998),Comedy|Drama,1998,parsed,1363
2283,"Sheltering Sky, The (1990)",Drama,1990,parsed,1364
2287,Them! (1954),Sci-Fi|Thriller|War,1954,parsed,1365
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982,parsed,1366
2289,"Player, The (1992)",Comedy|Drama,1992,parsed,1367
2290,Stardust Memories (1980),Comedy|Drama,1980,parsed,1368
2291,Edward Scissorhands (1990),Drama|Romance,1990,parsed,1369
2294,Antz (1998),Animation|Children's,1998,parsed,1370
2295,"Impostors, The (1998)",Comedy,1998,parsed,1371
2296,"Night at the Roxbury, A (1998)",Comedy,1998,parsed,1372
2297,What Dreams May Come (1998),Drama|Romance,1998,parsed,1373
2300,"Producers, The (1968)",Comedy|Musical,1968,parsed,1374
2301,History of the World: Part I (1981),Comedy,1981,parsed,1375
2302,My Cousin Vinny (1992),Comedy,1992,parsed,1376
2303,Nashville (1975),Drama|Musical,1975,parsed,1377
2306,Holy Man (1998),Comedy,1998,parsed,1378
2310,"Mighty, The (1998)",Drama,1998,parsed,1379
2311,2010 (1984),Mystery|Sci-Fi,1984,parsed,1380
2312,Children of a Lesser God (1986),Drama,1986,parsed,1381
2313,"Elephant Man, The (1980)",Drama,1980,parsed,1382
2314,Beloved (1998),Drama,1998,parsed,1383
2315,Bride of Chucky (1998),Horror|Thriller,1998,parsed,1384
2316,Practical Magic (1998),Drama|Romance,1998,parsed,1385
2318,Happiness (1998),Comedy,1998,parsed,1386
2320,Apt Pupil (1998),Drama|Thriller,1998,parsed,1387
2321,Pleasantville (1998),Comedy,1998,parsed,1388
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,1998,parsed,1389
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,1997,parsed,1390
2325,Orgazmo (1997),Comedy,1997,parsed,1391
2327,Tales from the Darkside: The Movie (1990),Horror,1990,parsed,1392
2328,Vampires (1998),Horror,1998,parsed,1393
2329,American History X (1998),Drama,1998,parsed,1394
2330,Hands on a Hard Body (1996),Documentary,1996,parsed,1395
2331,Living Out Loud (1998),Comedy|Romance,1998,parsed,1396
2333,Gods and Monsters (1998),Drama,1998,parsed,1397
2334,"Siege, The (1998)",Action|Thriller,1998,parsed,1398
2335,"Waterboy, The (1998)",Comedy,1998,parsed,1399
2336,Elizabeth (1998),Drama,1998,parsed,1400
2337,Velvet Goldmine (1998),Drama,1998,parsed,1401
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998,parsed,1402
2340,Meet Joe Black (1998),Romance,1998,parsed,1403
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,1985,parsed,1404
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,1975,parsed,1405
2347,"Pope of Greenwich Village, The (1984)",Action,1984,parsed,1406
2348,Sid and Nancy (1986),Drama,1986,parsed,1407
2349,Mona Lisa (1986),Comedy|Thriller,1986,parsed,1408
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,1957,parsed,1409
2352,"Big Chill, The (1983)",Comedy|Drama,1983,parsed,1410
2353,Enemy of the State (1998),Action|Thriller,1998,parsed,1411
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,1998,parsed,1412
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,1998,parsed,1413
2356,Celebrity (1998),Comedy,1998,parsed,1414
2357,Central Station (Central do Brasil) (1998),Drama,1998,parsed,1415
2359,Waking Ned Devine (1998),Comedy,1998,parsed,1416
2360,"Celebration, The (Festen) (1998)",Drama,1998,parsed,1417
2361,Pink Flamingos (1972),Comedy,1972,parsed,1418
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,1954,parsed,1419
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,1984,parsed,1420
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962,parsed,1421
2366,King Kong (1933),Action|Adventure|Horror,1933,parsed,1422
2367,King Kong (1976),Action|Adventure|Horror,1976,parsed,1423
2369,Desperately Seeking Susan (1985),Comedy|Romance,1985,parsed,1424
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985,parsed,1425
2371,Fletch (1985),Comedy,1985,parsed,1426
2372,Fletch Lives (1989),Comedy,1989,parsed,1427
2373,Red Sonja (1985),Action|Adventure,1985,parsed,1428
2374,Gung Ho (1986),Comedy|Drama,1986,parsed,1429
2375,"Money Pit, The (1986)",Comedy,1986,parsed,1430
2376,"View to a Kill, A (1985)",Action,1985,parsed,1431
2377,Lifeforce (1985),Horror|Sci-Fi,1985,parsed,1432
2378,Police Academy (1984),Comedy,1984,parsed,1433
2379,Police Academy 2: Their First Assignment (1985),Comedy,1985,parsed,1434
2380,Police Academy 3: Back in Training (1986),Comedy,1986,parsed,1435
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,1987,parsed,1436
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,1988,parsed,1437
2383,Police Academy 6: City Under Siege (1989),Comedy,1989,parsed,1438
2384,Babe: Pig in the City (1998),Children's|Comedy,1998,parsed,1439
2385,Home Fries (1998),Comedy|Romance,1998,parsed,1440
2387,Very Bad Things (1998),Comedy|Crime,1998,parsed,1441
2389,Psycho (1998),Crime|Horror|Thriller,1998,parsed,1442
2390,Little Voice (1998),Comedy,1998,parsed,1443
2391,"Simple Plan, A (1998)",Crime|Thriller,1998,parsed,1444
2392,Jack Frost (1998),Comedy|Drama,1998,parsed,1445
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,1998,parsed,1446
2394,"Prince of Egypt, The (1998)",Animation|Musical,1998,parsed,1447
2395,Rushmore (1998),Comedy,1998,parsed,1448
2396,Shakespeare in Love (1998),Comedy|Romance,1998,parsed,1449
2398,Miracle on 34th Street (1947),Drama,1947,parsed,1450
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,1985,parsed,1451
2401,Pale Rider (1985),Western,1985,parsed,1452
2402,Rambo: First Blood Part II (1985),Action|War,1985,parsed,1453
2403,First Blood (1982),Action,1982,parsed,1454
2404,Rambo III (1988),Action|War,1988,parsed,1455
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,1985,parsed,1456
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1984,parsed,1457
2407,Cocoon (1985),Comedy|Sci-Fi,1985,parsed,1458
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,1988,parsed,1459
2409,Rocky II (1979),Action|Drama,1979,parsed,1460
2410,Rocky III (1982),Action|Drama,1982,parsed,1461
2411,Rocky IV (1985),Action|Drama,1985,parsed,1462
2412,Rocky V (1990),Action|Drama,1990,parsed,1463
2413,Clue (1985),Comedy|Mystery,1985,parsed,1464
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,1985,parsed,1465
2416,Back to School (1986),Comedy,1986,parsed,1466
2417,Heartburn (1986),Comedy|Drama,1986,parsed,1467
2418,Nothing in Common (1986),Comedy,1986,parsed,1468
2419,Extremities (1986),Drama|Thriller,1986,parsed,1469
2420,"Karate Kid, The (1984)",Drama,1984,parsed,1470
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,1986,parsed,1471
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,1989,parsed,1472
2423,Christmas Vacation (1989),Comedy,1989,parsed,1473
2424,You've Got Mail (1998),Comedy|Romance,1998,parsed,1474
2427,"Thin Red Line, The (1998)",Action|Drama|War,1998,parsed,1475
2428,"Faculty, The (1998)",Horror|Sci-Fi,1998,parsed,1476
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,1998,parsed,1477
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,1949,parsed,1478
2431,Patch Adams (1998),Comedy|Drama,1998,parsed,1479
2432,Stepmom (1998),Drama,1998,parsed,1480
2433,"Civil Action, A (1998)",Drama,1998,parsed,1481
2435,Hurlyburly (1998),Drama,1998,parsed,1482
2436,Tea with Mussolini (1999),Comedy,1999,parsed,1483
2437,Wilde (1997),Drama,1997,parsed,1484
2439,Affliction (1997),Drama,1997,parsed,1485
2442,Hilary and Jackie (1998),Drama,1998,parsed,1486
2443,Playing by Heart (1998),Drama|Romance,1998,parsed,1487
2445,At First Sight (1999),Drama,1999,parsed,1488
2446,In Dreams (1999),Thriller,1999,parsed,1489
2447,Varsity Blues (1999),Comedy|Drama,1999,parsed,1490
2448,Virus (1999),Horror|Sci-Fi,1999,parsed,1491
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,1986,parsed,1492
2451,"Gate, The (1987)",Horror,1987,parsed,1493
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,1986,parsed,1494
2454,"Fly, The (1958)",Horror|Sci-Fi,1958,parsed,1495
2455,"Fly, The (1986)",Horror|Sci-Fi,1986,parsed,1496
2456,"Fly II, The (1989)",Horror|Sci-Fi,1989,parsed,1497
2457,Running Scared (1986),Action|Comedy,1986,parsed,1498
2458,Armed and Dangerous (1986),Comedy|Crime,1986,parsed,1499
2459,"Texas Chainsaw Massacre, The (1974)",Horror,1974,parsed,1500
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,1986,parsed,1501
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,1990,parsed,1502
2463,Ruthless People (1986),Comedy,1986,parsed,1503
2467,"Name of the Rose, The (1986)",Mystery,1986,parsed,1504
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,1986,parsed,1505
2469,Peggy Sue Got Married (1986),Comedy|Romance,1986,parsed,1506
2470,Crocodile Dundee (1986),Adventure|Comedy,1986,parsed,1507
2471,Crocodile Dundee II (1988),Adventure|Comedy,1988,parsed,1508
2472,Tough Guys (1986),Comedy,1986,parsed,1509
2473,Soul Man (1986),Comedy,1986,parsed,1510
2474,"Color of Money, The (1986)",Drama,1986,parsed,1511
2475,52 Pick-Up (1986),Action|Mystery|Thriller,1986,parsed,1512
2476,Heartbreak Ridge (1986),Action|War,1986,parsed,1513
2478,Three Amigos! (1986),Comedy|Western,1986,parsed,1514
2485,She's All That (1999),Comedy|Romance,1999,parsed,1515
2488,Peeping Tom (1960),Drama|Horror|Thriller,1960,parsed,1516
2490,Payback (1999),Action|Thriller,1999,parsed,1517
2491,Simply Irresistible (1999),Comedy|Romance,1999,parsed,1518
2492,20 Dates (1998),Comedy,1998,parsed,1519
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,1973,parsed,1520
2496,Blast from the Past (1999),Comedy|Romance,1999,parsed,1521
2497,Message in a Bottle (1999),Romance,1999,parsed,1522
2498,My Favorite Martian (1999),Comedy|Sci-Fi,1999,parsed,1523
2500,Jawbreaker (1999),Comedy,1999,parsed,1524
2501,October Sky (1999),Drama,1999,parsed,1525
2502,Office Space (1999),Comedy|Romance,1999,parsed,1526
2504,200 Cigarettes (1999),Comedy|Drama,1999,parsed,1527
2505,8MM (1999),Thriller,1999,parsed,1528
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,1999,parsed,1529
2511,"Long Goodbye, The (1973)",Crime,1973,parsed,1530
2513,Pet Sematary (1989),Horror,1989,parsed,1531
2514,Pet Sematary II (1992),Horror,1992,parsed,1532
2517,Christine (1983),Horror,1983,parsed,1533
2518,Night Shift (1982),Comedy,1982,parsed,1534
2519,House on Haunted Hill (1958),Horror,1958,parsed,1535
2520,Airport (1970),Drama,1970,parsed,1536
2521,Airport 1975 (1974),Drama,1974,parsed,1537
2522,Airport '77 (1977),Drama,1977,parsed,1538
2524,"Towering Inferno, The (1974)",Action|Drama,1974,parsed,1539
2525,Alligator (1980),Action|Horror|Sci-Fi,1980,parsed,1540
2526,Meteor (1979),Sci-Fi,1979,parsed,1541
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,1973,parsed,1542
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,1976,parsed,1543
2529,Planet of the Apes (1968),Action|Sci-Fi,1968,parsed,1544
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,1970,parsed,1545
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,1973,parsed,1546
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,1972,parsed,1547
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,1971,parsed,1548
2535,Earthquake (1974),Action,1974,parsed,1549
2539,Analyze This (1999),Comedy,1999,parsed,1550
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,1999,parsed,1551
2541,Cruel Intentions (1999),Drama,1999,parsed,1552
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998,parsed,1553
2546,"Deep End of the Ocean, The (1999)",Drama,1999,parsed,1554
2548,"Rage: Carrie 2, The (1999)",Horror,1999,parsed,1555
2549,Wing Commander (1999),Action|Sci-Fi,1999,parsed,1556
2550,"Haunting, The (1963)",Horror|Thriller,1963,parsed,1557
2551,Dead Ringers (1988),Drama|Thriller,1988,parsed,1558
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,1960,parsed,1559
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,1963,parsed,1560
2555,Baby Geniuses (1999),Comedy,1999,parsed,1561
2558,Forces of Nature (1999),Comedy|Romance,1999,parsed,1562
2560,Ravenous (1999),Drama|Horror,1999,parsed,1563
2561,True Crime (1999),Crime|Thriller,1999,parsed,1564
2565,"King and I, The (1956)",Musical,1956,parsed,1565
2567,EDtv (1999),Comedy,1999,parsed,1566
2568,"Mod Squad, The (1999)",Action|Crime,1999,parsed,1567
2570,"Walk on the Moon, A (1999)",Drama|Romance,1999,parsed,1568
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,parsed,1569
2572,10 Things I Hate About You (1999),Comedy|Romance,1999,parsed,1570
2574,"Out-of-Towners, The (1999)",Comedy,1999,parsed,1571
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,1998,parsed,1572
2580,Go (1999),Crime,1999,parsed,1573
2581,Never Been Kissed (1999),Comedy|Romance,1999,parsed,1574
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,1992,parsed,1575
2583,Cookie's Fortune (1999),Mystery,1999,parsed,1576
2587,Life (1999),Comedy,1999,parsed,1577
2589,Friends & Lovers (1999),Comedy|Drama|Romance,1999,parsed,1578
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1997,parsed,1579
2596,SLC Punk! (1998),Comedy|Drama,1998,parsed,1580
2597,Lost & Found (1999),Comedy|Romance,1999,parsed,1581
2598,Pushing Tin (1999),Comedy,1999,parsed,1582
2599,Election (1999),Comedy,1999,parsed,1583
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1999,parsed,1584
2605,Entrapment (1999),Crime|Thriller,1999,parsed,1585
2606,Idle Hands (1999),Comedy|Horror,1999,parsed,1586
2607,Get Real (1998),Drama,1998,parsed,1587
2609,"King of Masks, The (Bian Lian) (1996)",Drama,1996,parsed,1588
2611,"Winslow Boy, The (1998)",Drama,1998,parsed,1589
2612,Mildred Pierce (1945),Drama,1945,parsed,1590
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,1984,parsed,1591
2615,My Science Project (1985),Adventure|Sci-Fi,1985,parsed,1592
2616,Dick Tracy (1990),Action|Crime,1990,parsed,1593
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,1999,parsed,1594
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,1998,parsed,1595
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,1999,parsed,1596
2624,After Life (1998),Drama,1998,parsed,1597
2625,Black Mask (Hak hap) (1996),Action,1996,parsed,1598
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1999,parsed,1599
2629,"Love Letter, The (1999)",Comedy|Romance,1999,parsed,1600
2633,"Mummy, The (1932)",Horror|Romance,1932,parsed,1601
2634,"Mummy, The (1959)",Horror,1959,parsed,1602
2639,Mommie Dearest (1981),Drama,1981,parsed,1603
2640,Superman (1978),Action|Adventure|Sci-Fi,1978,parsed,1604
2641,Superman II (1980),Action|Adventure|Sci-Fi,1980,parsed,1605
2642,Superman III (1983),Action|Adventure|Sci-Fi,1983,parsed,1606
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1987,parsed,1607
2644,Dracula (1931),Horror,1931,parsed,1608
2645,Dracula (1958),Horror,1958,parsed,1609
2648,Frankenstein (1931),Horror,1931,parsed,1610
2649,Son of Frankenstein (1939),Horror,1939,parsed,1611
2651,Frankenstein Meets the Wolf Man (1943),Horror,1943,parsed,1612
2654,"Wolf Man, The (1941)",Horror,1941,parsed,1613
2656,Tarantula (1955),Horror|Sci-Fi,1955,parsed,1614
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975,parsed,1615
2660,"Thing From Another World, The (1951)",Sci-Fi,1951,parsed,1616
2661,It Came from Outer Space (1953),Sci-Fi,1953,parsed,1617
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,1953,parsed,1618
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,1956,parsed,1619
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,1956,parsed,1620
2668,Swamp Thing (1982),Horror|Sci-Fi,1982,parsed,1621
2669,Pork Chop Hill (1959),War,1959,parsed,1622
2670,"Run Silent, Run Deep (1958)",War,1958,parsed,1623
2671,Notting Hill (1999),Comedy|Romance,1999,parsed,1624
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1999,parsed,1625
2676,Instinct (1999),Drama|Thriller,1999,parsed,1626
2677,Buena Vista Social Club (1999),Documentary,1999,parsed,1627
2682,Limbo (1999),Drama,1999,parsed,1628
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,1999,parsed,1629
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,1998,parsed,1630
2687,Tarzan (1999),Animation|Children's,1999,parsed,1631
2688,"General's Daughter, The (1999)",Drama|Thriller,1999,parsed,1632
2690,"Ideal Husband, An (1999)",Comedy,1999,parsed,1633
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1998,parsed,1634
2693,Trekkies (1997),Documentary,1997,parsed,1635
2694,Big Daddy (1999),Comedy,1999,parsed,1636
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,1998,parsed,1637
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,1990,parsed,1638
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,1999,parsed,1639
2701,Wild Wild West (1999),Action|Sci-Fi|Western,1999,parsed,1640
2702,Summer of Sam (1999),Drama,1999,parsed,1641
2706,American Pie (1999),Comedy,1999,parsed,1642
2707,Arlington Road (1999),Thriller,1999,parsed,1643
2709,Muppets From Space (1999),Children's|Comedy,1999,parsed,1644
2710,"Blair Witch Project, The (1999)",Horror,1999,parsed,1645
2712,Eyes Wide Shut (1999),Drama,1999,parsed,1646
2713,Lake Placid (1999),Horror|Thriller,1999,parsed,1647
2714,"Wood, The (1999)",Drama,1999,parsed,1648
2716,Ghostbusters (1984),Comedy|Horror,1984,parsed,1649
2717,Ghostbusters II (1989),Comedy|Horror,1989,parsed,1650
2718,Drop Dead Gorgeous (1999),Comedy,1999,parsed,1651
2719,"Haunting, The (1999)",Horror|Thriller,1999,parsed,1652
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,1999,parsed,1653
2721,Trick (1999),Romance,1999,parsed,1654
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,1999,parsed,1655
2723,Mystery Men (1999),Action|Adventure|Comedy,1999,parsed,1656
2724,Runaway Bride (1999),Comedy|Romance,1999,parsed,1657
2725,Twin Falls Idaho (1999),Drama,1999,parsed,1658
2726,"Killing, The (1956)",Crime|Film-Noir,1956,parsed,1659
2728,Spartacus (1960),Drama,1960,parsed,1660
2729,Lolita (1962),Drama,1962,parsed,1661
2730,Barry Lyndon (1975),Drama,1975,parsed,1662
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,1959,parsed,1663
2732,Jules and Jim (Jules et Jim) (1961),Drama,1961,parsed,1664
2734,"Mosquito Coast, The (1986)",Drama,1986,parsed,1665
2735,"Golden Child, The (1986)",Action|Adventure|Comedy,1986,parsed,1666
2736,Brighton Beach Memoirs (1986),Comedy,1986,parsed,1667
2738,Crimes of the Heart (1986),Comedy|Drama,1986,parsed,1668
